instance family sat glasgowdegreenorestartsnonogoods glasgowantinorestartsnonogoods glasgowrandomnorestartsnonogoods glasgowbiasednorestartsnonogoods glasgowdegreenorestartsnonogoodsdds glasgowrandom glasgowbiased glasgowbiasednonogoods glasgowbiasedconstant5400 glasgowbiasedthreads36v1 glasgowbiasedthreads36v2 glasgowbiasedconstant5400threads36v1 glasgowbiasedconstant5400threads36v2 glasgowbiasedconstant5400triggeredthreads36v1 glasgowbiasedconstant5400triggeredthreads36v2 glasgowbiasedrestartsconstant5400triggeredmpih5x2t18 glasgowbiasedrestartsconstant5400triggeredmpih10x2t18 glasgowrandomrestartsconstant5400triggeredmpih5x2t18 glasgowbiasedrestartsconstant5400triggerednr32mpih5x2t18 glasgowbiasedtimer100 glasgowbiasedtimer100triggeredthreads36v1 glasgowbiasedtimer100triggeredthreads36v2 glasgowbiasedtimer100triggeredthreads36mpih5x2t18 glasgowbiasedtimer100triggeredthreads36mpih10x2t18 glasgowbiasedtimer100triggeredthreads36mpih20x2t18
all-images-CVIU11-pattern12-target7 14 0 2 2 2 2 8 2 2 2 2 19 17 17 18 21 17 0 0 0 0 2 22 17 0 0 0
all-images-CVIU11-pattern12-target70 14 0 5 5 5 5 25 5 5 5 5 42 18 48 53 45 46 0 0 0 0 5 46 37 0 0 0
all-images-CVIU11-pattern12-target71 14 0 5 5 5 5 26 5 5 5 5 44 43 46 49 44 29 0 0 0 0 5 23 29 0 0 0
all-images-CVIU11-pattern12-target72 14 0 5 5 5 5 26 5 5 5 5 24 34 38 23 25 42 0 0 0 0 5 27 25 0 0 0
all-images-CVIU11-pattern12-target73 14 0 3 3 3 3 13 3 3 3 3 24 20 15 21 23 14 0 0 0 0 3 11 20 0 0 0
all-images-CVIU11-pattern12-target74 14 0 2 2 2 2 8 2 2 2 2 12 15 14 16 17 21 0 0 0 0 2 9 21 0 0 0
all-images-CVIU11-pattern12-target75 14 0 4 4 4 4 18 4 4 4 4 37 31 36 42 29 17 0 0 0 0 4 28 36 0 0 0
all-images-CVIU11-pattern12-target76 14 0 1 1 1 1 3 1 1 1 1 6 8 6 6 6 9 0 0 0 0 1 7 5 0 0 0
all-images-CVIU11-pattern12-target77 14 0 2 2 2 2 8 2 2 2 2 12 21 17 19 18 23 0 0 0 0 2 22 17 0 0 0
all-images-CVIU11-pattern12-target78 14 0 4 4 4 4 19 4 4 4 4 27 29 41 36 34 20 0 0 0 0 4 28 21 0 0 0
all-images-CVIU11-pattern12-target79 14 0 1 1 1 1 3 1 1 1 1 4 6 5 5 6 5 0 0 0 0 1 6 4 0 0 0
all-images-CVIU11-pattern12-target8 14 0 2 2 2 2 8 2 2 2 2 12 13 13 13 14 12 0 0 0 0 2 12 17 0 0 0
all-images-CVIU11-pattern12-target80 14 0 2 2 2 2 8 2 2 2 2 19 15 14 16 16 19 0 0 0 0 2 12 12 0 0 0
all-images-CVIU11-pattern12-target81 14 0 4 4 4 4 19 4 4 4 4 21 19 19 17 19 24 0 0 0 0 4 15 15 0 0 0
all-images-CVIU11-pattern12-target82 14 0 1 1 1 1 3 1 1 1 1 7 6 8 8 6 7 0 0 0 0 1 5 8 0 0 0
all-images-CVIU11-pattern12-target83 14 0 3 3 3 3 13 3 3 3 3 18 24 19 14 17 25 0 0 0 0 3 25 19 0 0 0
all-images-CVIU11-pattern12-target84 14 0 1 1 1 1 3 1 1 1 1 3 3 4 2 4 5 0 0 0 0 1 6 4 0 0 0
all-images-CVIU11-pattern12-target85 14 0 4 4 4 4 19 4 4 4 4 25 26 20 24 22 16 0 0 0 0 4 22 25 0 0 0
all-images-CVIU11-pattern12-target86 14 0 2 2 2 2 8 2 2 2 2 12 15 7 8 5 16 0 0 0 0 2 11 10 0 0 0
all-images-CVIU11-pattern12-target87 14 0 5 5 5 5 25 5 5 5 5 30 33 33 22 35 30 0 0 0 0 5 18 19 0 0 0
all-images-CVIU11-pattern12-target88 14 0 4 4 4 4 19 4 4 4 4 33 22 31 30 39 38 0 0 0 0 4 34 35 0 0 0
all-images-CVIU11-pattern12-target89 14 0 1 1 1 1 3 1 1 1 1 5 5 5 7 6 6 0 0 0 0 1 6 6 0 0 0
all-images-CVIU11-pattern12-target9 14 0 2 2 2 2 8 2 2 2 2 13 14 12 12 12 8 0 0 0 0 2 8 8 0 0 0
all-images-CVIU11-pattern12-target90 14 0 2 2 2 2 8 2 2 2 2 10 12 12 10 9 10 0 0 0 0 2 9 10 0 0 0
all-images-CVIU11-pattern12-target91 14 0 1 1 1 1 3 1 1 1 1 6 4 3 4 5 4 0 0 0 0 1 5 4 0 0 0
all-images-CVIU11-pattern12-target92 14 0 5 5 5 5 26 5 5 5 5 26 42 20 26 22 35 0 0 0 0 5 26 38 0 0 0
all-images-CVIU11-pattern12-target93 14 0 3 3 3 3 13 3 3 3 3 23 25 17 15 20 14 0 0 0 0 3 20 18 0 0 0
all-images-CVIU11-pattern12-target94 14 0 2 2 2 2 8 2 2 2 2 19 18 19 15 14 17 0 0 0 0 2 11 15 0 0 0
all-images-CVIU11-pattern12-target95 14 0 1 1 1 1 3 1 1 1 1 2 5 4 4 4 4 0 0 0 0 1 4 3 0 0 0
all-images-CVIU11-pattern12-target96 14 0 2 2 2 2 8 2 2 2 2 13 13 11 12 9 8 0 0 0 0 2 10 7 0 0 0
all-images-CVIU11-pattern12-target97 14 0 1 1 1 1 3 1 1 1 1 6 6 6 4 5 5 0 0 0 0 1 6 4 0 0 0
all-images-CVIU11-pattern12-target98 14 0 1 1 1 1 3 1 1 1 1 5 3 4 3 3 5 0 0 0 0 1 3 4 0 0 0
all-images-CVIU11-pattern12-target99 14 0 3 3 3 3 13 3 3 3 3 20 20 13 22 22 24 0 0 0 0 3 17 19 0 0 0
all-images-CVIU11-pattern13-target1 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target10 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target100 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target101 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target102 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target103 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target104 14 0 1 1 1 1 2 1 1 1 1 2 2 1 3 3 3 0 0 0 0 1 3 3 0 0 0
all-images-CVIU11-pattern13-target105 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target106 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target107 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target108 14 0 1 1 1 1 2 1 1 1 1 3 4 2 2 2 1 0 0 0 0 1 2 3 0 0 0
all-images-CVIU11-pattern13-target109 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target11 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target110 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target111 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target112 14 0 1 1 1 1 2 1 1 1 1 2 3 2 4 2 2 0 0 0 0 1 2 2 0 0 0
all-images-CVIU11-pattern13-target113 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target114 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target115 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target116 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target117 14 0 1 1 1 1 2 1 1 1 1 4 2 3 3 3 1 0 0 0 0 1 3 2 0 0 0
all-images-CVIU11-pattern13-target118 14 0 1 1 1 1 2 1 1 1 1 2 3 2 4 3 2 0 0 0 0 1 2 2 0 0 0
all-images-CVIU11-pattern13-target119 14 0 1 1 1 1 2 1 1 1 1 3 2 3 2 2 3 0 0 0 0 1 2 3 0 0 0
all-images-CVIU11-pattern13-target12 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target120 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target121 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target122 14 0 1 1 1 1 2 1 1 1 1 3 2 2 3 2 2 0 0 0 0 1 3 2 0 0 0
all-images-CVIU11-pattern13-target123 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target124 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target125 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target126 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target127 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target128 14 0 1 1 1 1 2 1 1 1 1 3 2 2 3 2 3 0 0 0 0 1 2 3 0 0 0
all-images-CVIU11-pattern13-target129 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target13 14 0 1 1 1 1 2 1 1 1 1 2 2 3 1 1 2 0 0 0 0 1 2 2 0 0 0
all-images-CVIU11-pattern13-target130 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target131 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target132 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target133 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target134 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target135 14 0 1 1 1 1 2 1 1 1 1 1 2 2 2 2 1 0 0 0 0 1 3 2 0 0 0
all-images-CVIU11-pattern13-target136 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target137 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target138 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target139 14 0 1 1 1 1 2 1 1 1 1 2 3 1 3 2 2 0 0 0 0 1 2 2 0 0 0
all-images-CVIU11-pattern13-target14 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target140 14 0 1 1 1 1 2 1 1 1 1 2 2 2 3 2 2 0 0 0 0 1 2 3 0 0 0
all-images-CVIU11-pattern13-target141 14 0 1 1 1 1 2 1 1 1 1 2 3 2 2 3 2 0 0 0 0 1 3 2 0 0 0
all-images-CVIU11-pattern13-target142 14 0 1 1 1 1 2 1 1 1 1 2 2 2 2 2 2 0 0 0 0 1 2 3 0 0 0
all-images-CVIU11-pattern13-target143 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target144 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target145 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target146 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target15 14 0 1 1 1 1 2 1 1 1 1 2 2 2 2 2 1 0 0 0 0 1 3 4 0 0 0
all-images-CVIU11-pattern13-target16 14 0 1 1 1 1 2 1 1 1 1 1 2 2 1 2 2 0 0 0 0 1 2 1 0 0 0
all-images-CVIU11-pattern13-target17 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target18 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target19 14 0 1 1 1 1 2 1 1 1 1 2 2 2 3 2 2 0 0 0 0 1 2 2 0 0 0
all-images-CVIU11-pattern13-target2 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target20 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target21 14 0 1 1 1 1 2 1 1 1 1 2 2 2 3 1 3 0 0 0 0 1 2 2 0 0 0
all-images-CVIU11-pattern13-target22 14 0 1 1 1 1 3 1 1 1 1 5 5 5 6 4 5 0 0 0 0 1 5 4 0 0 0
all-images-CVIU11-pattern13-target23 14 0 1 1 1 1 2 1 1 1 1 2 2 3 2 3 2 0 0 0 0 1 2 2 0 0 0
all-images-CVIU11-pattern13-target24 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target25 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target26 14 0 1 1 1 1 2 1 1 1 1 2 2 3 2 2 2 0 0 0 0 1 2 3 0 0 0
all-images-CVIU11-pattern13-target27 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target28 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target29 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target3 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target30 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target31 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target32 14 0 1 1 1 1 2 1 1 1 1 3 4 2 4 2 2 0 0 0 0 1 3 2 0 0 0
all-images-CVIU11-pattern13-target33 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target34 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target35 14 0 1 1 1 1 2 1 1 1 1 4 1 2 4 2 4 0 0 0 0 1 1 1 0 0 0
all-images-CVIU11-pattern13-target36 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target37 14 0 1 1 1 1 2 1 1 1 1 3 1 2 3 3 3 0 0 0 0 1 3 4 0 0 0
all-images-CVIU11-pattern13-target38 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target39 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target4 14 0 1 1 1 1 2 1 1 1 1 2 3 2 2 3 3 0 0 0 0 1 3 2 0 0 0
all-images-CVIU11-pattern13-target40 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target41 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target42 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target43 14 0 1 1 1 1 2 1 1 1 1 3 2 4 3 2 4 0 0 0 0 1 2 2 0 0 0
all-images-CVIU11-pattern13-target44 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target45 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target46 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target47 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target48 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target49 14 0 1 1 1 1 2 1 1 1 1 2 2 1 2 3 2 0 0 0 0 1 2 2 0 0 0
all-images-CVIU11-pattern13-target5 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target50 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target51 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target52 14 1 1 1 1 1 1 1 1 1 1 1 1 4 2 1 2 0 0 0 0 1 2 3 0 0 0
all-images-CVIU11-pattern13-target53 14 0 1 1 1 1 2 1 1 1 1 1 2 2 3 2 3 0 0 0 0 1 2 2 0 0 0
all-images-CVIU11-pattern13-target54 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target55 14 0 1 1 1 1 2 1 1 1 1 2 1 3 1 2 2 0 0 0 0 1 2 3 0 0 0
all-images-CVIU11-pattern13-target56 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target57 14 0 1 1 1 1 2 1 1 1 1 3 3 3 2 2 3 0 0 0 0 1 3 2 0 0 0
all-images-CVIU11-pattern13-target58 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target59 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target6 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target60 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target61 14 0 1 1 1 1 2 1 1 1 1 3 2 4 4 1 2 0 0 0 0 1 3 2 0 0 0
all-images-CVIU11-pattern13-target62 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target63 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target64 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target65 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target66 14 0 1 1 1 1 2 1 1 1 1 3 3 3 3 3 1 0 0 0 0 1 3 3 0 0 0
all-images-CVIU11-pattern13-target67 14 0 1 1 1 1 2 1 1 1 1 2 2 2 2 2 2 0 0 0 0 1 3 2 0 0 0
all-images-CVIU11-pattern13-target68 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target69 14 0 1 1 1 1 2 1 1 1 1 3 3 3 3 2 2 0 0 0 0 1 3 2 0 0 0
all-images-CVIU11-pattern13-target7 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target70 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target71 14 0 1 1 1 1 2 1 1 1 1 3 2 3 2 2 3 0 0 0 0 1 2 3 0 0 0
all-images-CVIU11-pattern13-target72 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target73 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target74 14 0 1 1 1 1 2 1 1 1 1 5 4 3 4 4 3 0 0 0 0 1 2 3 0 0 0
all-images-CVIU11-pattern13-target75 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target76 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target77 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target78 14 0 1 1 1 1 2 1 1 1 1 3 2 2 3 3 2 0 0 0 0 1 1 2 0 0 0
all-images-CVIU11-pattern13-target79 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target8 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target80 14 0 1 1 1 1 2 1 1 1 1 3 2 2 2 3 2 0 0 0 0 1 2 2 0 0 0
all-images-CVIU11-pattern13-target81 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target82 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target83 14 0 1 1 1 1 2 1 1 1 1 2 4 4 3 3 4 0 0 0 0 1 2 4 0 0 0
all-images-CVIU11-pattern13-target84 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target85 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target86 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target87 14 0 1 1 1 1 2 1 1 1 1 1 2 3 3 1 2 0 0 0 0 1 2 2 0 0 0
all-images-CVIU11-pattern13-target88 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target89 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target9 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target90 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target91 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target92 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target93 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target94 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target95 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target96 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target97 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target98 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern13-target99 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern14-target1 14 0 1 1 1 1 3 1 1 1 1 14 15 16 16 17 15 0 0 0 0 1 16 16 0 0 0
all-images-CVIU11-pattern14-target10 14 0 1 1 1 1 3 1 1 1 1 7 6 7 5 6 7 0 0 0 0 1 7 8 0 0 0
all-images-CVIU11-pattern14-target100 14 0 1 1 1 1 3 1 1 1 1 4 5 4 5 5 6 0 0 0 0 1 5 4 0 0 0
all-images-CVIU11-pattern14-target101 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern14-target102 14 0 1 1 1 1 3 1 1 1 1 4 9 6 4 4 6 0 0 0 0 1 4 4 0 0 0
all-images-CVIU11-pattern14-target103 14 0 1 1 1 1 3 1 1 1 1 6 7 7 7 7 5 0 0 0 0 1 6 7 0 0 0
all-images-CVIU11-pattern14-target104 14 0 1 1 1 1 3 1 1 1 1 19 20 17 15 14 19 0 0 0 0 1 21 20 0 0 0
all-images-CVIU11-pattern14-target105 14 0 1 1 1 1 3 1 1 1 1 19 20 19 18 19 17 0 0 0 0 1 19 19 0 0 0
