instance family sat glasgowdegreenorestartsnonogoods glasgowantinorestartsnonogoods glasgowrandomnorestartsnonogoods glasgowbiasednorestartsnonogoods glasgowdegreenorestartsnonogoodsdds glasgowrandom glasgowbiased glasgowbiasednonogoods glasgowbiasedconstant10000threads36v2 glasgowbiasedconstant10000triggeredthreads36v2 glasgowbiasedthreads36v2
all-images-CVIU11-pattern35-target8 14 0 0 0 0 0 0 0 0 0 71 71 71
all-images-CVIU11-pattern35-target80 14 0 0 0 0 0 0 0 0 0 52 52 53
all-images-CVIU11-pattern35-target81 14 0 0 0 0 0 0 0 0 0 70 70 70
all-images-CVIU11-pattern35-target82 14 0 0 0 0 0 0 0 0 0 81 81 81
all-images-CVIU11-pattern35-target83 14 0 0 0 0 0 0 0 0 0 88 88 89
all-images-CVIU11-pattern35-target84 14 1 0 0 0 0 0 0 0 0 22 22 22
all-images-CVIU11-pattern35-target85 14 0 0 0 0 0 0 0 0 0 94 94 94
all-images-CVIU11-pattern35-target86 14 0 0 0 0 0 0 0 0 0 75 75 75
all-images-CVIU11-pattern35-target87 14 0 0 0 0 0 0 0 0 0 69 68 69
all-images-CVIU11-pattern35-target88 14 0 0 0 0 0 0 0 0 0 91 91 92
all-images-CVIU11-pattern35-target89 14 0 0 0 0 0 0 0 0 0 56 57 56
all-images-CVIU11-pattern35-target9 14 0 0 0 0 0 0 0 0 0 66 66 66
all-images-CVIU11-pattern35-target90 14 0 0 0 0 0 0 0 0 0 49 42 43
all-images-CVIU11-pattern35-target91 14 0 0 0 0 0 0 0 0 0 31 36 29
all-images-CVIU11-pattern35-target92 14 0 0 0 0 0 0 0 0 0 113 112 112
all-images-CVIU11-pattern35-target93 14 0 0 0 0 0 0 0 0 0 79 79 80
all-images-CVIU11-pattern35-target94 14 0 0 0 0 0 0 0 0 0 94 94 94
all-images-CVIU11-pattern35-target95 14 0 0 0 0 0 0 0 0 0 42 35 35
all-images-CVIU11-pattern35-target96 14 0 0 0 0 0 0 0 0 0 56 56 56
all-images-CVIU11-pattern35-target97 14 0 0 0 0 0 0 0 0 0 59 56 56
all-images-CVIU11-pattern35-target98 14 0 0 0 0 0 0 0 0 0 39 39 39
all-images-CVIU11-pattern35-target99 14 0 0 0 0 0 0 0 0 0 85 85 86
all-images-CVIU11-pattern36-target1 14 0 0 0 0 0 0 0 0 0 180 180 180
all-images-CVIU11-pattern36-target10 14 0 0 0 0 0 0 0 0 0 147 148 148
all-images-CVIU11-pattern36-target100 14 0 0 0 0 0 0 0 0 0 77 76 76
all-images-CVIU11-pattern36-target101 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern36-target102 14 0 0 0 0 0 0 0 0 0 111 110 111
all-images-CVIU11-pattern36-target103 14 0 0 0 0 0 0 0 0 0 122 122 122
all-images-CVIU11-pattern36-target104 14 0 0 0 0 0 0 0 0 0 176 176 177
all-images-CVIU11-pattern36-target105 14 0 0 0 0 0 0 0 0 0 176 175 177
all-images-CVIU11-pattern36-target106 14 0 0 0 0 0 0 0 0 0 153 152 153
all-images-CVIU11-pattern36-target107 14 0 0 0 0 0 0 0 0 0 129 129 128
all-images-CVIU11-pattern36-target108 14 0 0 0 0 0 2 0 0 0 237 236 244
all-images-CVIU11-pattern36-target109 14 0 0 0 0 0 0 0 0 0 182 181 181
all-images-CVIU11-pattern36-target11 14 0 0 0 0 0 0 0 0 0 103 103 102
all-images-CVIU11-pattern36-target110 14 0 0 0 0 0 0 0 0 0 112 113 113
all-images-CVIU11-pattern36-target111 14 0 0 0 0 0 0 0 0 0 106 106 106
all-images-CVIU11-pattern36-target112 14 0 0 0 0 0 0 0 0 0 109 108 108
all-images-CVIU11-pattern36-target113 14 0 0 0 0 0 0 0 0 0 118 118 122
all-images-CVIU11-pattern36-target114 14 0 0 0 0 0 0 0 0 0 89 89 89
all-images-CVIU11-pattern36-target115 14 0 0 0 0 0 0 0 0 0 153 152 152
all-images-CVIU11-pattern36-target116 14 0 1 0 0 0 1 0 0 0 235 232 234
all-images-CVIU11-pattern36-target117 14 0 0 0 0 0 1 0 0 0 176 177 177
all-images-CVIU11-pattern36-target118 14 0 0 0 0 0 0 0 0 0 147 146 148
all-images-CVIU11-pattern36-target119 14 0 0 0 0 0 1 0 0 0 229 227 228
all-images-CVIU11-pattern36-target12 14 0 0 0 0 0 0 0 0 0 166 166 167
all-images-CVIU11-pattern36-target120 14 0 0 0 0 0 0 0 0 0 180 180 180
all-images-CVIU11-pattern36-target121 14 0 0 0 0 0 0 0 0 0 202 202 204
all-images-CVIU11-pattern36-target122 14 0 0 0 0 0 0 0 0 0 136 137 137
all-images-CVIU11-pattern36-target123 14 0 0 0 0 0 0 0 0 0 209 207 208
all-images-CVIU11-pattern36-target124 14 0 0 0 0 0 0 0 0 0 154 153 153
all-images-CVIU11-pattern36-target125 14 0 0 0 0 0 0 0 0 0 184 183 184
all-images-CVIU11-pattern36-target126 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern36-target127 14 0 0 0 0 0 0 0 0 0 68 70 66
all-images-CVIU11-pattern36-target128 14 0 0 0 0 0 0 0 0 0 191 191 191
all-images-CVIU11-pattern36-target129 14 0 0 0 0 0 0 0 0 0 73 73 74
all-images-CVIU11-pattern36-target13 14 0 0 0 0 0 0 0 0 0 165 165 166
all-images-CVIU11-pattern36-target130 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern36-target131 14 0 0 0 0 0 0 0 0 0 109 109 110
all-images-CVIU11-pattern36-target132 14 0 0 0 0 0 0 0 0 0 125 125 127
all-images-CVIU11-pattern36-target133 14 0 0 0 0 0 0 0 0 0 118 118 118
all-images-CVIU11-pattern36-target134 14 0 0 0 0 0 0 0 0 0 130 130 131
all-images-CVIU11-pattern36-target135 14 0 0 0 0 0 0 0 0 0 121 121 121
all-images-CVIU11-pattern36-target136 14 0 0 0 0 0 0 0 0 0 129 130 130
all-images-CVIU11-pattern36-target137 14 0 0 0 0 0 0 0 0 0 76 76 76
all-images-CVIU11-pattern36-target138 14 0 0 0 0 0 0 0 0 0 232 232 231
all-images-CVIU11-pattern36-target139 14 0 0 0 0 0 0 0 0 0 86 86 87
all-images-CVIU11-pattern36-target14 14 0 0 0 0 0 0 0 0 0 80 80 80
all-images-CVIU11-pattern36-target140 14 0 0 0 0 0 0 0 0 0 96 96 95
all-images-CVIU11-pattern36-target141 14 0 0 0 0 0 0 0 0 0 85 85 85
all-images-CVIU11-pattern36-target142 14 0 0 0 0 0 0 0 0 0 126 126 126
all-images-CVIU11-pattern36-target143 14 0 0 0 0 0 0 0 0 0 101 101 101
all-images-CVIU11-pattern36-target144 14 0 0 0 0 0 0 0 0 0 146 146 146
all-images-CVIU11-pattern36-target145 14 0 0 0 0 0 0 0 0 0 91 91 91
all-images-CVIU11-pattern36-target146 14 0 0 0 0 0 1 0 0 0 195 194 195
all-images-CVIU11-pattern36-target15 14 0 0 0 0 0 0 0 0 0 60 59 59
all-images-CVIU11-pattern36-target16 14 0 0 0 0 0 0 0 0 0 92 92 91
all-images-CVIU11-pattern36-target17 14 0 0 0 0 0 0 0 0 0 184 184 184
all-images-CVIU11-pattern36-target18 14 0 0 0 0 0 1 0 0 0 182 182 183
all-images-CVIU11-pattern36-target19 14 0 0 0 0 0 1 0 0 0 248 248 253
all-images-CVIU11-pattern36-target2 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern36-target20 14 0 0 0 0 0 0 0 0 0 191 191 191
all-images-CVIU11-pattern36-target21 14 0 0 0 0 0 0 0 0 0 164 165 165
all-images-CVIU11-pattern36-target22 14 0 0 0 0 0 0 0 0 0 120 120 118
all-images-CVIU11-pattern36-target23 14 0 0 0 0 0 1 0 0 0 182 182 183
all-images-CVIU11-pattern36-target24 14 0 0 0 0 0 0 0 0 0 62 63 63
all-images-CVIU11-pattern36-target25 14 0 0 0 0 0 0 0 0 0 117 117 117
all-images-CVIU11-pattern36-target26 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern36-target27 14 0 0 0 0 0 0 0 0 0 146 146 150
all-images-CVIU11-pattern36-target28 14 0 0 0 0 0 0 0 0 0 79 72 72
all-images-CVIU11-pattern36-target29 14 0 0 1 0 0 4 0 0 0 235 236 237
all-images-CVIU11-pattern36-target3 14 0 0 0 0 0 0 0 0 0 186 185 185
all-images-CVIU11-pattern36-target30 14 0 0 1 0 1 2 0 0 0 209 208 209
all-images-CVIU11-pattern36-target31 14 0 0 0 0 0 0 0 0 0 173 173 173
all-images-CVIU11-pattern36-target32 14 0 0 0 0 0 3 0 0 1 253 253 253
all-images-CVIU11-pattern36-target33 14 0 0 0 0 0 1 0 0 0 238 239 239
all-images-CVIU11-pattern36-target34 14 0 0 0 0 0 0 0 0 0 156 156 157
all-images-CVIU11-pattern36-target35 14 0 0 0 0 0 1 0 0 0 236 236 236
all-images-CVIU11-pattern36-target36 14 0 0 0 0 0 0 0 0 0 128 128 128
all-images-CVIU11-pattern36-target37 14 0 0 0 0 0 1 0 0 0 226 226 226
all-images-CVIU11-pattern36-target38 14 0 0 0 0 0 0 0 0 0 217 217 218
all-images-CVIU11-pattern36-target39 14 0 0 0 0 0 0 0 0 0 132 132 133
all-images-CVIU11-pattern36-target4 14 0 0 0 0 0 0 0 0 0 175 176 175
all-images-CVIU11-pattern36-target40 14 0 0 0 0 0 0 0 0 0 158 159 159
all-images-CVIU11-pattern36-target41 14 0 0 0 0 0 0 0 0 0 155 155 155
all-images-CVIU11-pattern36-target42 14 0 0 0 0 0 0 0 0 0 161 160 160
all-images-CVIU11-pattern36-target43 14 0 0 0 0 0 1 0 0 0 203 204 204
all-images-CVIU11-pattern36-target44 14 0 0 0 0 0 0 0 0 0 250 249 250
all-images-CVIU11-pattern36-target45 14 0 0 0 0 0 0 0 0 0 237 237 239
all-images-CVIU11-pattern36-target46 14 0 0 0 0 0 0 0 0 0 158 157 160
all-images-CVIU11-pattern36-target47 14 0 0 0 0 0 2 0 0 0 210 211 210
all-images-CVIU11-pattern36-target48 14 0 0 0 0 0 0 0 0 0 118 118 118
all-images-CVIU11-pattern36-target49 14 0 0 0 0 0 0 0 0 0 158 158 158
all-images-CVIU11-pattern36-target5 14 0 0 0 0 0 0 0 0 0 217 216 217
all-images-CVIU11-pattern36-target50 14 0 0 0 0 0 1 0 0 0 225 225 225
all-images-CVIU11-pattern36-target51 14 0 0 0 0 0 0 0 0 0 141 141 141
all-images-CVIU11-pattern36-target52 14 0 0 0 0 0 0 0 0 0 142 141 143
all-images-CVIU11-pattern36-target53 14 0 0 0 0 0 0 0 0 0 113 113 113
all-images-CVIU11-pattern36-target54 14 0 0 0 0 0 0 0 0 0 114 113 114
all-images-CVIU11-pattern36-target55 14 0 0 0 0 0 0 0 0 0 107 107 110
all-images-CVIU11-pattern36-target56 14 0 0 0 0 0 0 0 0 0 97 97 99
all-images-CVIU11-pattern36-target57 14 0 1 0 0 0 2 0 0 0 244 243 246
all-images-CVIU11-pattern36-target58 14 0 0 0 0 0 0 0 0 0 99 99 99
all-images-CVIU11-pattern36-target59 14 0 0 0 0 0 0 0 0 0 202 203 205
all-images-CVIU11-pattern36-target6 14 0 0 0 0 0 1 0 0 0 209 209 209
all-images-CVIU11-pattern36-target60 14 0 0 0 0 0 0 0 0 0 145 145 146
all-images-CVIU11-pattern36-target61 14 0 0 0 0 0 0 0 0 0 199 200 200
all-images-CVIU11-pattern36-target62 14 0 0 0 0 0 1 0 0 0 212 211 211
all-images-CVIU11-pattern36-target63 14 0 0 0 0 0 0 0 0 0 184 185 185
all-images-CVIU11-pattern36-target64 14 0 0 0 0 0 0 0 0 0 152 151 152
all-images-CVIU11-pattern36-target65 14 0 0 0 0 0 0 0 0 0 145 146 147
all-images-CVIU11-pattern36-target66 14 0 0 0 0 0 0 0 0 0 109 109 110
all-images-CVIU11-pattern36-target67 14 0 0 0 0 0 0 0 0 0 222 221 222
all-images-CVIU11-pattern36-target68 14 0 0 0 0 0 0 0 0 0 231 231 231
all-images-CVIU11-pattern36-target69 14 0 0 0 0 0 0 0 0 0 250 250 250
all-images-CVIU11-pattern36-target7 14 0 0 0 0 0 0 0 0 0 198 198 199
all-images-CVIU11-pattern36-target70 14 0 0 0 0 0 0 0 0 0 217 218 218
all-images-CVIU11-pattern36-target71 14 0 0 0 0 0 1 0 0 0 199 201 200
all-images-CVIU11-pattern36-target72 14 0 0 0 0 0 0 0 0 0 182 181 181
all-images-CVIU11-pattern36-target73 14 0 0 0 0 0 1 0 0 0 221 220 220
all-images-CVIU11-pattern36-target74 14 0 0 0 0 0 1 0 0 0 228 229 229
all-images-CVIU11-pattern36-target75 14 0 0 0 0 0 0 0 0 0 225 226 226
all-images-CVIU11-pattern36-target76 14 0 0 0 0 0 0 0 0 0 243 243 243
all-images-CVIU11-pattern36-target77 14 0 0 0 0 0 0 0 0 0 240 238 239
all-images-CVIU11-pattern36-target78 14 0 0 0 0 0 3 0 0 0 233 233 233
all-images-CVIU11-pattern36-target79 14 0 0 0 0 0 0 0 0 0 98 98 99
all-images-CVIU11-pattern36-target8 14 0 0 0 0 0 0 0 0 0 147 146 148
all-images-CVIU11-pattern36-target80 14 0 0 0 0 0 0 0 0 0 117 117 117
all-images-CVIU11-pattern36-target81 14 0 0 0 0 0 0 0 0 0 141 142 145
all-images-CVIU11-pattern36-target82 14 0 0 0 0 0 0 0 0 0 168 171 172
all-images-CVIU11-pattern36-target83 14 0 0 0 0 0 0 0 0 0 181 182 181
all-images-CVIU11-pattern36-target84 14 0 0 0 0 0 0 0 0 0 46 45 46
all-images-CVIU11-pattern36-target85 14 0 0 0 0 0 0 0 0 0 199 199 199
all-images-CVIU11-pattern36-target86 14 0 0 0 0 0 0 0 0 0 154 155 156
all-images-CVIU11-pattern36-target87 14 0 0 0 0 0 0 0 0 0 151 151 151
all-images-CVIU11-pattern36-target88 14 0 1 0 0 0 3 0 0 0 189 190 189
all-images-CVIU11-pattern36-target89 14 0 0 0 0 0 0 0 0 0 118 117 116
all-images-CVIU11-pattern36-target9 14 0 0 0 0 0 0 0 0 0 145 145 145
all-images-CVIU11-pattern36-target90 14 0 0 0 0 0 0 0 0 0 90 90 91
all-images-CVIU11-pattern36-target91 14 1 0 0 0 0 0 0 0 0 63 60 59
all-images-CVIU11-pattern36-target92 14 0 0 0 0 0 1 0 0 0 235 231 233
all-images-CVIU11-pattern36-target93 14 0 0 0 0 0 0 0 0 0 160 160 159
all-images-CVIU11-pattern36-target94 14 0 0 0 0 0 0 0 0 0 200 200 199
all-images-CVIU11-pattern36-target95 14 0 0 0 0 0 0 0 0 0 69 69 69
all-images-CVIU11-pattern36-target96 14 0 0 0 0 0 0 0 0 0 127 126 127
all-images-CVIU11-pattern36-target97 14 0 0 0 0 0 0 0 0 0 123 123 124
all-images-CVIU11-pattern36-target98 14 0 0 0 0 0 0 0 0 0 82 83 83
all-images-CVIU11-pattern36-target99 14 0 0 0 0 0 0 0 0 0 183 184 185
all-images-CVIU11-pattern37-target1 14 0 0 0 0 0 0 0 0 0 192 192 192
all-images-CVIU11-pattern37-target10 14 0 0 0 0 0 0 0 0 0 157 155 159
all-images-CVIU11-pattern37-target100 14 0 0 0 0 0 0 0 0 0 82 92 83
all-images-CVIU11-pattern37-target101 14 0 0 0 0 0 0 0 0 0 81 81 81
all-images-CVIU11-pattern37-target102 14 0 0 0 0 0 0 0 0 0 119 120 119
all-images-CVIU11-pattern37-target103 14 0 0 0 0 0 0 0 0 0 131 130 128
all-images-CVIU11-pattern37-target104 14 0 0 0 0 0 0 0 0 0 192 192 193
all-images-CVIU11-pattern37-target105 14 0 0 0 0 0 0 0 0 0 189 190 189
all-images-CVIU11-pattern37-target106 14 0 0 0 0 0 0 0 0 0 163 164 164
all-images-CVIU11-pattern37-target107 14 0 0 0 0 0 0 0 0 0 144 144 144
all-images-CVIU11-pattern37-target108 14 0 0 0 0 0 3 0 1 0 253 254 254
all-images-CVIU11-pattern37-target109 14 0 0 0 0 0 0 0 0 0 198 197 198
all-images-CVIU11-pattern37-target11 14 0 0 0 0 0 0 0 0 0 108 108 108
all-images-CVIU11-pattern37-target110 14 0 0 0 0 0 0 0 0 0 119 118 118
all-images-CVIU11-pattern37-target111 14 0 0 0 0 0 0 0 0 0 114 115 115
all-images-CVIU11-pattern37-target112 14 0 0 0 0 0 0 0 0 0 116 117 117
all-images-CVIU11-pattern37-target113 14 0 0 0 0 0 0 0 0 0 134 134 134
all-images-CVIU11-pattern37-target114 14 0 0 0 0 0 0 0 0 0 97 97 97
all-images-CVIU11-pattern37-target115 14 0 0 0 0 0 0 0 0 0 162 163 163
all-images-CVIU11-pattern37-target116 14 0 0 0 0 0 1 0 0 0 259 260 258
all-images-CVIU11-pattern37-target117 14 0 0 0 0 0 0 0 0 0 187 187 188
all-images-CVIU11-pattern37-target118 14 0 0 0 0 0 0 0 0 0 157 157 159
all-images-CVIU11-pattern37-target119 14 0 0 0 0 0 1 0 0 0 244 244 245
all-images-CVIU11-pattern37-target12 14 0 0 0 0 0 0 0 0 0 176 176 175
all-images-CVIU11-pattern37-target120 14 0 0 0 0 0 0 0 0 0 199 199 198
all-images-CVIU11-pattern37-target121 14 0 0 0 0 0 0 0 0 0 217 217 218
all-images-CVIU11-pattern37-target122 14 0 0 0 0 0 0 0 0 0 153 153 153
all-images-CVIU11-pattern37-target123 14 0 0 0 0 0 1 0 0 0 224 223 224
all-images-CVIU11-pattern37-target124 14 0 0 0 0 0 0 0 0 0 165 165 166
all-images-CVIU11-pattern37-target125 14 0 0 0 0 0 0 0 0 0 205 205 204
all-images-CVIU11-pattern37-target126 14 0 0 0 0 0 0 0 0 0 62 62 62
all-images-CVIU11-pattern37-target127 14 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern37-target128 14 0 0 0 0 0 1 0 0 0 205 205 204
all-images-CVIU11-pattern37-target129 14 0 0 0 0 0 0 0 0 0 78 79 79
all-images-CVIU11-pattern37-target13 14 0 0 0 0 0 0 0 0 0 181 181 181
all-images-CVIU11-pattern37-target130 14 0 0 0 0 0 0 0 0 0 79 79 80
all-images-CVIU11-pattern37-target131 14 0 0 0 0 0 0 0 0 0 124 123 123
all-images-CVIU11-pattern37-target132 14 0 0 0 0 0 0 0 0 0 137 137 138
all-images-CVIU11-pattern37-target133 14 0 0 0 0 0 0 0 0 0 127 127 128
all-images-CVIU11-pattern37-target134 14 0 0 0 0 0 0 0 0 0 146 146 146
all-images-CVIU11-pattern37-target135 14 0 0 0 0 0 0 0 0 0 129 129 129
all-images-CVIU11-pattern37-target136 14 0 0 0 0 0 0 0 0 0 140 139 139
all-images-CVIU11-pattern37-target137 14 0 0 0 0 0 0 0 0 0 80 83 80
all-images-CVIU11-pattern37-target138 14 0 0 0 0 0 0 0 0 0 254 245 245
all-images-CVIU11-pattern37-target139 14 0 0 0 0 0 0 0 0 0 94 94 94
all-images-CVIU11-pattern37-target14 14 0 0 0 0 0 0 0 0 0 85 85 85
all-images-CVIU11-pattern37-target140 14 0 0 0 0 0 0 0 0 0 108 108 107
all-images-CVIU11-pattern37-target141 14 0 0 0 0 0 0 0 0 0 92 92 93
all-images-CVIU11-pattern37-target142 14 0 0 0 0 0 0 0 0 0 135 135 136
all-images-CVIU11-pattern37-target143 14 0 0 0 0 0 0 0 0 0 114 114 114
all-images-CVIU11-pattern37-target144 14 0 0 0 0 0 0 0 0 0 154 153 154
all-images-CVIU11-pattern37-target145 14 0 0 0 0 0 0 0 0 0 97 96 96
all-images-CVIU11-pattern37-target146 14 0 0 0 0 0 0 0 0 0 208 208 208
all-images-CVIU11-pattern37-target15 14 0 0 0 0 0 0 0 0 0 63 73 63
all-images-CVIU11-pattern37-target16 14 0 0 0 0 0 0 0 0 0 99 99 99
all-images-CVIU11-pattern37-target17 14 0 0 0 0 0 0 0 0 0 197 198 199
all-images-CVIU11-pattern37-target18 14 0 0 0 0 0 2 0 0 0 197 198 198
all-images-CVIU11-pattern37-target19 14 0 0 0 0 0 1 0 0 0 266 266 267
all-images-CVIU11-pattern37-target2 14 0 0 0 0 0 0 0 0 0 162 163 164
all-images-CVIU11-pattern37-target20 14 0 0 0 0 0 0 0 0 0 213 213 213
all-images-CVIU11-pattern37-target21 14 0 0 0 0 0 0 0 0 0 173 173 174
all-images-CVIU11-pattern37-target22 14 0 0 0 0 0 0 0 0 0 127 127 127
all-images-CVIU11-pattern37-target23 14 0 0 0 0 0 0 0 0 0 195 195 195
all-images-CVIU11-pattern37-target24 14 0 0 0 0 0 0 0 0 0 67 68 68
all-images-CVIU11-pattern37-target25 14 0 0 0 0 0 0 0 0 0 126 126 126
all-images-CVIU11-pattern37-target26 14 0 0 0 0 0 0 0 0 0 98 98 98
all-images-CVIU11-pattern37-target27 14 0 0 0 0 0 0 0 0 0 165 164 164
all-images-CVIU11-pattern37-target28 14 0 0 0 0 0 0 0 0 0 78 78 78
all-images-CVIU11-pattern37-target29 14 0 0 0 0 0 0 0 0 0 253 252 252
all-images-CVIU11-pattern37-target3 14 0 0 0 0 0 0 0 0 0 205 205 205
all-images-CVIU11-pattern37-target30 14 0 0 0 0 0 1 0 0 0 221 221 221
all-images-CVIU11-pattern37-target31 14 0 0 0 0 0 1 0 0 0 187 188 188
all-images-CVIU11-pattern37-target32 14 0 0 0 0 0 1 0 0 0 271 271 272
all-images-CVIU11-pattern37-target33 14 0 0 0 0 0 1 0 0 1 253 254 255
all-images-CVIU11-pattern37-target34 14 0 0 0 0 0 0 0 0 0 171 172 171
all-images-CVIU11-pattern37-target35 14 0 0 0 0 0 1 0 0 0 253 253 253
all-images-CVIU11-pattern37-target36 14 0 0 0 0 0 0 0 0 0 145 144 145
all-images-CVIU11-pattern37-target37 14 0 0 0 0 1 2 0 1 1 243 243 242
all-images-CVIU11-pattern37-target38 14 0 0 0 0 0 0 0 0 0 233 233 233
all-images-CVIU11-pattern37-target39 14 0 0 0 0 0 0 0 0 0 147 147 147
all-images-CVIU11-pattern37-target4 14 0 0 0 0 0 2 0 0 0 186 187 186
all-images-CVIU11-pattern37-target40 14 0 0 0 0 0 0 0 0 0 171 171 173
all-images-CVIU11-pattern37-target41 14 0 0 0 0 0 0 0 0 0 164 165 165
all-images-CVIU11-pattern37-target42 14 0 0 0 0 0 0 0 0 0 169 169 170
all-images-CVIU11-pattern37-target43 14 0 0 0 0 0 1 0 0 0 223 224 223
all-images-CVIU11-pattern37-target44 14 0 0 0 0 0 0 0 0 0 268 268 268
all-images-CVIU11-pattern37-target45 14 0 0 0 0 0 0 0 0 0 257 257 257
all-images-CVIU11-pattern37-target46 14 0 0 0 0 0 0 0 0 0 171 171 172
all-images-CVIU11-pattern37-target47 14 0 0 0 0 0 2 1 0 0 225 224 224
all-images-CVIU11-pattern37-target48 14 0 0 0 0 0 0 0 0 0 132 132 132
all-images-CVIU11-pattern37-target49 14 0 0 0 0 0 0 0 0 0 168 167 167
all-images-CVIU11-pattern37-target5 14 0 0 0 0 0 0 0 0 0 237 235 236
all-images-CVIU11-pattern37-target50 14 0 0 0 0 0 0 0 0 0 241 241 241
all-images-CVIU11-pattern37-target51 14 0 0 0 0 0 0 0 0 0 149 150 150
all-images-CVIU11-pattern37-target52 14 0 0 0 0 0 0 0 0 0 154 154 155
all-images-CVIU11-pattern37-target53 14 0 0 0 0 0 0 0 0 0 121 121 120
all-images-CVIU11-pattern37-target54 14 0 0 0 0 0 0 0 0 0 128 128 128
all-images-CVIU11-pattern37-target55 14 0 0 0 0 0 0 0 0 0 118 118 120
all-images-CVIU11-pattern37-target56 14 0 0 0 0 0 0 0 0 0 105 105 107
all-images-CVIU11-pattern37-target57 14 0 0 0 0 0 0 0 0 0 268 268 269
all-images-CVIU11-pattern37-target58 14 0 0 0 0 0 0 0 0 0 107 106 110
all-images-CVIU11-pattern37-target59 14 0 0 0 0 0 0 0 0 0 220 220 218
all-images-CVIU11-pattern37-target6 14 0 0 0 0 0 1 0 0 0 222 223 222
all-images-CVIU11-pattern37-target60 14 0 0 0 0 0 0 0 0 0 154 154 154
all-images-CVIU11-pattern37-target61 14 0 0 0 0 0 0 0 0 0 220 219 220
all-images-CVIU11-pattern37-target62 14 0 0 0 0 0 0 0 0 0 226 227 228
all-images-CVIU11-pattern37-target63 14 0 0 0 0 0 0 0 0 0 202 201 201
all-images-CVIU11-pattern37-target64 14 0 0 0 0 0 0 0 0 0 165 164 165
all-images-CVIU11-pattern37-target65 14 0 0 0 0 0 0 0 0 0 157 157 158
all-images-CVIU11-pattern37-target66 14 0 0 0 0 0 0 0 0 0 123 123 123
all-images-CVIU11-pattern37-target67 14 0 0 0 0 0 0 0 0 0 238 237 238
all-images-CVIU11-pattern37-target68 14 0 0 0 0 0 0 0 0 0 251 251 251
all-images-CVIU11-pattern37-target69 14 0 0 1 0 0 1 0 1 0 269 268 268
all-images-CVIU11-pattern37-target7 14 0 0 0 0 0 1 0 0 0 211 211 210
all-images-CVIU11-pattern37-target70 14 0 0 0 0 0 0 0 0 0 240 239 239
all-images-CVIU11-pattern37-target71 14 0 0 0 0 0 0 0 0 0 213 213 213
all-images-CVIU11-pattern37-target72 14 0 0 0 0 0 0 0 0 0 199 199 198
all-images-CVIU11-pattern37-target73 14 0 0 0 0 0 0 0 0 0 237 236 237
all-images-CVIU11-pattern37-target74 14 0 0 0 0 0 1 0 0 0 245 245 246
all-images-CVIU11-pattern37-target75 14 0 0 0 0 0 0 0 0 0 250 250 250
all-images-CVIU11-pattern37-target76 14 0 0 0 0 0 0 0 0 0 261 261 262
all-images-CVIU11-pattern37-target77 14 0 0 0 0 0 1 0 0 0 259 258 259
all-images-CVIU11-pattern37-target78 14 0 0 0 0 0 1 0 0 0 249 249 249
all-images-CVIU11-pattern37-target79 14 0 0 0 0 0 0 0 0 0 103 103 103
all-images-CVIU11-pattern37-target8 14 0 0 0 0 0 0 0 0 0 160 160 160
all-images-CVIU11-pattern37-target80 14 0 0 0 0 0 0 0 0 0 126 126 126
all-images-CVIU11-pattern37-target81 14 0 0 0 0 0 0 0 0 0 160 160 160
all-images-CVIU11-pattern37-target82 14 0 0 0 0 0 0 0 0 0 183 183 184
all-images-CVIU11-pattern37-target83 14 0 0 0 0 0 1 0 0 0 194 194 195
all-images-CVIU11-pattern37-target84 14 0 0 0 0 0 0 0 0 0 51 51 60
all-images-CVIU11-pattern37-target85 14 0 0 0 0 0 1 0 0 0 213 212 214
all-images-CVIU11-pattern37-target86 14 0 0 0 0 0 0 0 0 0 165 165 169
all-images-CVIU11-pattern37-target87 14 0 0 0 0 0 0 0 0 0 159 160 163
all-images-CVIU11-pattern37-target88 14 0 0 0 0 0 1 0 0 0 200 199 200
all-images-CVIU11-pattern37-target89 14 0 0 0 0 0 0 0 0 0 126 126 126
all-images-CVIU11-pattern37-target9 14 0 0 0 0 0 0 0 0 0 156 157 154
all-images-CVIU11-pattern37-target90 14 0 0 0 0 0 0 0 0 0 102 102 102
all-images-CVIU11-pattern37-target91 14 0 0 0 0 0 0 0 0 0 63 63 63
all-images-CVIU11-pattern37-target92 14 0 0 0 0 0 1 0 0 0 249 249 250
all-images-CVIU11-pattern37-target93 14 0 0 0 0 0 0 0 0 0 178 178 179
all-images-CVIU11-pattern37-target94 14 0 0 0 0 0 1 0 0 0 213 213 213
all-images-CVIU11-pattern37-target95 14 1 0 1 0 0 0 1 0 0 77 87 76
all-images-CVIU11-pattern37-target96 14 0 0 0 0 0 0 0 0 0 134 134 135
all-images-CVIU11-pattern37-target97 14 0 0 0 0 0 0 0 0 0 130 130 130
all-images-CVIU11-pattern37-target98 14 0 0 0 0 0 0 0 0 0 91 91 91
all-images-CVIU11-pattern37-target99 14 0 0 0 0 0 0 0 0 0 198 198 199
