instance family mcsplitdown2 mcsplitdownbiasedrestarts2
all-images-CVIU11-pattern33-target140 14 NaN NaN
all-images-CVIU11-pattern33-target141 14 NaN NaN
all-images-CVIU11-pattern33-target142 14 22330 34436
all-images-CVIU11-pattern33-target143 14 11412 9327
all-images-CVIU11-pattern33-target144 14 NaN NaN
all-images-CVIU11-pattern33-target145 14 NaN NaN
all-images-CVIU11-pattern33-target146 14 25786 32322
all-images-CVIU11-pattern33-target15 14 24132 NaN
all-images-CVIU11-pattern33-target16 14 NaN NaN
all-images-CVIU11-pattern33-target17 14 10498 33106
all-images-CVIU11-pattern33-target18 14 20836 31222
all-images-CVIU11-pattern33-target19 14 70951 NaN
all-images-CVIU11-pattern33-target2 14 10822 36817
all-images-CVIU11-pattern33-target20 14 NaN NaN
all-images-CVIU11-pattern33-target21 14 NaN NaN
all-images-CVIU11-pattern33-target22 14 5952 8262
all-images-CVIU11-pattern33-target23 14 51503 NaN
all-images-CVIU11-pattern33-target24 14 2363 3007
all-images-CVIU11-pattern33-target25 14 NaN NaN
all-images-CVIU11-pattern33-target26 14 1824 6047
all-images-CVIU11-pattern33-target27 14 NaN NaN
all-images-CVIU11-pattern33-target28 14 4075 5647
all-images-CVIU11-pattern33-target29 14 29658 90917
all-images-CVIU11-pattern33-target3 14 NaN NaN
all-images-CVIU11-pattern33-target30 14 NaN NaN
all-images-CVIU11-pattern33-target31 14 16980 21618
all-images-CVIU11-pattern33-target32 14 44332 94682
all-images-CVIU11-pattern33-target33 14 NaN NaN
all-images-CVIU11-pattern33-target34 14 30913 33673
all-images-CVIU11-pattern33-target35 14 35003 84626
all-images-CVIU11-pattern33-target36 14 82942 NaN
all-images-CVIU11-pattern33-target37 14 6829 19915
all-images-CVIU11-pattern33-target38 14 13158 59434
all-images-CVIU11-pattern33-target39 14 NaN NaN
all-images-CVIU11-pattern33-target4 14 13759 57532
all-images-CVIU11-pattern33-target40 14 18653 19262
all-images-CVIU11-pattern33-target41 14 11781 34707
all-images-CVIU11-pattern33-target42 14 17615 48564
all-images-CVIU11-pattern33-target43 14 NaN NaN
all-images-CVIU11-pattern33-target44 14 66902 98773
all-images-CVIU11-pattern33-target45 14 60358 75949
all-images-CVIU11-pattern33-target46 14 NaN NaN
all-images-CVIU11-pattern33-target47 14 61257 NaN
all-images-CVIU11-pattern33-target48 14 NaN NaN
all-images-CVIU11-pattern33-target49 14 15190 28624
all-images-CVIU11-pattern33-target5 14 23217 58192
all-images-CVIU11-pattern33-target50 14 NaN NaN
all-images-CVIU11-pattern33-target51 14 10620 14561
all-images-CVIU11-pattern33-target52 14 NaN NaN
all-images-CVIU11-pattern33-target53 14 8332 18875
all-images-CVIU11-pattern33-target54 14 35663 NaN
all-images-CVIU11-pattern33-target55 14 NaN NaN
all-images-CVIU11-pattern33-target56 14 3799 7446
all-images-CVIU11-pattern33-target57 14 NaN NaN
all-images-CVIU11-pattern33-target58 14 530 814
all-images-CVIU11-pattern33-target59 14 15730 38481
all-images-CVIU11-pattern33-target6 14 NaN NaN
all-images-CVIU11-pattern33-target60 14 6150 17252
all-images-CVIU11-pattern33-target61 14 18032 33557
all-images-CVIU11-pattern33-target62 14 39295 53158
all-images-CVIU11-pattern33-target63 14 21333 36368
all-images-CVIU11-pattern33-target64 14 NaN NaN
all-images-CVIU11-pattern33-target65 14 7162 30140
all-images-CVIU11-pattern33-target66 14 7436 10214
all-images-CVIU11-pattern33-target67 14 NaN NaN
all-images-CVIU11-pattern33-target68 14 NaN NaN
all-images-CVIU11-pattern33-target69 14 67646 83297
all-images-CVIU11-pattern33-target7 14 NaN NaN
all-images-CVIU11-pattern33-target70 14 34224 49998
all-images-CVIU11-pattern33-target71 14 17089 38577
all-images-CVIU11-pattern33-target72 14 92414 NaN
all-images-CVIU11-pattern33-target73 14 41042 NaN
all-images-CVIU11-pattern33-target74 14 58921 52319
all-images-CVIU11-pattern33-target75 14 40999 86371
all-images-CVIU11-pattern33-target76 14 27906 78609
all-images-CVIU11-pattern33-target77 14 NaN NaN
all-images-CVIU11-pattern33-target78 14 42325 NaN
all-images-CVIU11-pattern33-target79 14 NaN NaN
all-images-CVIU11-pattern33-target8 14 54490 NaN
all-images-CVIU11-pattern33-target80 14 6940 18029
all-images-CVIU11-pattern33-target81 14 NaN NaN
all-images-CVIU11-pattern33-target82 14 16039 11225
all-images-CVIU11-pattern33-target83 14 NaN NaN
all-images-CVIU11-pattern33-target84 14 NaN NaN
all-images-CVIU11-pattern33-target85 14 49634 81223
all-images-CVIU11-pattern33-target86 14 NaN NaN
all-images-CVIU11-pattern33-target87 14 13040 14096
all-images-CVIU11-pattern33-target88 14 NaN NaN
all-images-CVIU11-pattern33-target89 14 31452 NaN
all-images-CVIU11-pattern33-target9 14 18247 19174
all-images-CVIU11-pattern33-target90 14 8157 5526
all-images-CVIU11-pattern33-target91 14 6617 12161
all-images-CVIU11-pattern33-target92 14 28669 70490
all-images-CVIU11-pattern33-target93 14 22419 30363
all-images-CVIU11-pattern33-target94 14 NaN NaN
all-images-CVIU11-pattern33-target95 14 3367 3785
all-images-CVIU11-pattern33-target96 14 NaN NaN
all-images-CVIU11-pattern33-target97 14 12535 16176
all-images-CVIU11-pattern33-target98 14 NaN NaN
all-images-CVIU11-pattern33-target99 14 16941 37752
all-images-CVIU11-pattern34-target1 14 2781 7265
all-images-CVIU11-pattern34-target10 14 4840 10208
all-images-CVIU11-pattern34-target100 14 676 1324
all-images-CVIU11-pattern34-target101 14 1102 1723
all-images-CVIU11-pattern34-target102 14 1139 2342
all-images-CVIU11-pattern34-target103 14 2787 5011
all-images-CVIU11-pattern34-target104 14 1606 3164
all-images-CVIU11-pattern34-target105 14 1173 3667
all-images-CVIU11-pattern34-target106 14 923 1235
all-images-CVIU11-pattern34-target107 14 1817 4309
all-images-CVIU11-pattern34-target108 14 13936 32279
all-images-CVIU11-pattern34-target109 14 6620 17736
all-images-CVIU11-pattern34-target11 14 2166 4563
all-images-CVIU11-pattern34-target110 14 2232 4901
all-images-CVIU11-pattern34-target111 14 2368 4653
all-images-CVIU11-pattern34-target112 14 1687 2450
all-images-CVIU11-pattern34-target113 14 1693 3874
all-images-CVIU11-pattern34-target114 14 409 561
all-images-CVIU11-pattern34-target115 14 4571 10362
all-images-CVIU11-pattern34-target116 14 5709 9791
all-images-CVIU11-pattern34-target117 14 3987 6250
all-images-CVIU11-pattern34-target118 14 4218 8337
all-images-CVIU11-pattern34-target119 14 2661 3293
all-images-CVIU11-pattern34-target12 14 5079 13088
all-images-CVIU11-pattern34-target120 14 5427 11658
all-images-CVIU11-pattern34-target121 14 10070 19522
all-images-CVIU11-pattern34-target122 14 4427 10409
all-images-CVIU11-pattern34-target123 14 10236 20936
all-images-CVIU11-pattern34-target124 14 6784 15808
all-images-CVIU11-pattern34-target125 14 7928 21357
all-images-CVIU11-pattern34-target126 14 670 1368
all-images-CVIU11-pattern34-target127 14 420 905
all-images-CVIU11-pattern34-target128 14 2313 4904
all-images-CVIU11-pattern34-target129 14 1094 2098
all-images-CVIU11-pattern34-target13 14 1892 3525
all-images-CVIU11-pattern34-target130 14 806 1304
all-images-CVIU11-pattern34-target131 14 3394 6289
all-images-CVIU11-pattern34-target132 14 3552 8032
all-images-CVIU11-pattern34-target133 14 527 1766
all-images-CVIU11-pattern34-target134 14 4319 9324
all-images-CVIU11-pattern34-target135 14 3782 7238
all-images-CVIU11-pattern34-target136 14 2868 4737
all-images-CVIU11-pattern34-target137 14 921 2405
all-images-CVIU11-pattern34-target138 14 5880 10621
all-images-CVIU11-pattern34-target139 14 825 1838
all-images-CVIU11-pattern34-target14 14 848 1937
all-images-CVIU11-pattern34-target140 14 346 586
all-images-CVIU11-pattern34-target141 14 1529 2005
all-images-CVIU11-pattern34-target142 14 2644 5053
all-images-CVIU11-pattern34-target143 14 2486 4704
all-images-CVIU11-pattern34-target144 14 1422 2818
all-images-CVIU11-pattern34-target145 14 852 1785
all-images-CVIU11-pattern34-target146 14 10197 22034
all-images-CVIU11-pattern34-target15 14 714 928
all-images-CVIU11-pattern34-target16 14 1219 3272
all-images-CVIU11-pattern34-target17 14 7622 18860
all-images-CVIU11-pattern34-target18 14 8486 20995
all-images-CVIU11-pattern34-target19 14 2902 7071
all-images-CVIU11-pattern34-target2 14 2229 5316
all-images-CVIU11-pattern34-target20 14 8402 20359
all-images-CVIU11-pattern34-target21 14 6667 14649
all-images-CVIU11-pattern34-target22 14 3824 6530
all-images-CVIU11-pattern34-target23 14 3208 5818
all-images-CVIU11-pattern34-target24 14 818 856
all-images-CVIU11-pattern34-target25 14 1459 3536
all-images-CVIU11-pattern34-target26 14 975 2082
all-images-CVIU11-pattern34-target27 14 4525 10817
all-images-CVIU11-pattern34-target28 14 628 1291
all-images-CVIU11-pattern34-target29 14 4782 7987
all-images-CVIU11-pattern34-target3 14 6160 11150
all-images-CVIU11-pattern34-target30 14 9423 19583
all-images-CVIU11-pattern34-target31 14 746 1626
all-images-CVIU11-pattern34-target32 14 8482 12111
all-images-CVIU11-pattern34-target33 14 6031 10766
all-images-CVIU11-pattern34-target34 14 1802 1356
all-images-CVIU11-pattern34-target35 14 3493 6397
all-images-CVIU11-pattern34-target36 14 1591 1236
all-images-CVIU11-pattern34-target37 14 13222 26098
all-images-CVIU11-pattern34-target38 14 11658 20260
all-images-CVIU11-pattern34-target39 14 2299 4902
all-images-CVIU11-pattern34-target4 14 7136 18538
all-images-CVIU11-pattern34-target40 14 4998 11910
all-images-CVIU11-pattern34-target41 14 616 988
all-images-CVIU11-pattern34-target42 14 6138 13511
all-images-CVIU11-pattern34-target43 14 12292 22536
all-images-CVIU11-pattern34-target44 14 12979 26036
all-images-CVIU11-pattern34-target45 14 5576 12442
all-images-CVIU11-pattern34-target46 14 1472 2384
all-images-CVIU11-pattern34-target47 14 13917 27483
all-images-CVIU11-pattern34-target48 14 1949 3636
all-images-CVIU11-pattern34-target49 14 5857 13808
all-images-CVIU11-pattern34-target5 14 5316 6794
all-images-CVIU11-pattern34-target50 14 6879 9548
all-images-CVIU11-pattern34-target51 14 1465 716
all-images-CVIU11-pattern34-target52 14 4791 9767
all-images-CVIU11-pattern34-target53 14 1597 2464
all-images-CVIU11-pattern34-target54 14 827 1537
all-images-CVIU11-pattern34-target55 14 2714 4258
all-images-CVIU11-pattern34-target56 14 1310 2231
all-images-CVIU11-pattern34-target57 14 7469 16627
all-images-CVIU11-pattern34-target58 14 1638 2879
all-images-CVIU11-pattern34-target59 14 8489 22512
all-images-CVIU11-pattern34-target6 14 9248 20863
all-images-CVIU11-pattern34-target60 14 2519 3784
all-images-CVIU11-pattern34-target61 14 10324 23274
all-images-CVIU11-pattern34-target62 14 9175 22712
all-images-CVIU11-pattern34-target63 14 3328 7078
all-images-CVIU11-pattern34-target64 14 1589 2702
all-images-CVIU11-pattern34-target65 14 2456 3880
all-images-CVIU11-pattern34-target66 14 2791 4635
all-images-CVIU11-pattern34-target67 14 10133 22265
all-images-CVIU11-pattern34-target68 14 11486 24916
all-images-CVIU11-pattern34-target69 14 9004 19084
all-images-CVIU11-pattern34-target7 14 8850 21646
all-images-CVIU11-pattern34-target70 14 10179 22507
all-images-CVIU11-pattern34-target71 14 7984 21706
all-images-CVIU11-pattern34-target72 14 8204 19760
all-images-CVIU11-pattern34-target73 14 3290 2908
all-images-CVIU11-pattern34-target74 14 1455 3547
all-images-CVIU11-pattern34-target75 14 11847 24520
all-images-CVIU11-pattern34-target76 14 14873 29403
all-images-CVIU11-pattern34-target77 14 12848 26606
all-images-CVIU11-pattern34-target78 14 1916 3484
all-images-CVIU11-pattern34-target79 14 2324 3643
all-images-CVIU11-pattern34-target8 14 656 1518
all-images-CVIU11-pattern34-target80 14 2894 5951
all-images-CVIU11-pattern34-target81 14 4181 9240
all-images-CVIU11-pattern34-target82 14 5934 14566
all-images-CVIU11-pattern34-target83 14 3133 5084
all-images-CVIU11-pattern34-target84 14 128 150
all-images-CVIU11-pattern34-target85 14 10305 17727
all-images-CVIU11-pattern34-target86 14 3013 6093
all-images-CVIU11-pattern34-target87 14 5093 10865
all-images-CVIU11-pattern34-target88 14 7163 17427
all-images-CVIU11-pattern34-target89 14 2938 4976
all-images-CVIU11-pattern34-target9 14 2703 4835
all-images-CVIU11-pattern34-target90 14 848 1742
all-images-CVIU11-pattern34-target91 14 533 770
all-images-CVIU11-pattern34-target92 14 13124 28471
all-images-CVIU11-pattern34-target93 14 6355 14960
all-images-CVIU11-pattern34-target94 14 10582 22019
all-images-CVIU11-pattern34-target95 14 882 1184
all-images-CVIU11-pattern34-target96 14 2783 4939
all-images-CVIU11-pattern34-target97 14 1639 3761
all-images-CVIU11-pattern34-target98 14 1325 1757
all-images-CVIU11-pattern34-target99 14 7293 17266
all-images-CVIU11-pattern35-target1 14 NaN NaN
all-images-CVIU11-pattern35-target10 14 NaN NaN
all-images-CVIU11-pattern35-target100 14 NaN NaN
all-images-CVIU11-pattern35-target101 14 NaN NaN
all-images-CVIU11-pattern35-target102 14 NaN NaN
all-images-CVIU11-pattern35-target103 14 NaN NaN
all-images-CVIU11-pattern35-target104 14 NaN NaN
all-images-CVIU11-pattern35-target105 14 NaN NaN
all-images-CVIU11-pattern35-target106 14 NaN NaN
all-images-CVIU11-pattern35-target107 14 NaN NaN
all-images-CVIU11-pattern35-target108 14 NaN NaN
all-images-CVIU11-pattern35-target109 14 NaN NaN
all-images-CVIU11-pattern35-target11 14 NaN NaN
all-images-CVIU11-pattern35-target110 14 NaN NaN
all-images-CVIU11-pattern35-target111 14 NaN NaN
all-images-CVIU11-pattern35-target112 14 NaN NaN
all-images-CVIU11-pattern35-target113 14 NaN NaN
all-images-CVIU11-pattern35-target114 14 NaN NaN
all-images-CVIU11-pattern35-target115 14 NaN NaN
all-images-CVIU11-pattern35-target116 14 NaN NaN
all-images-CVIU11-pattern35-target117 14 NaN NaN
all-images-CVIU11-pattern35-target118 14 NaN NaN
all-images-CVIU11-pattern35-target119 14 NaN NaN
all-images-CVIU11-pattern35-target12 14 NaN NaN
all-images-CVIU11-pattern35-target120 14 NaN NaN
all-images-CVIU11-pattern35-target121 14 NaN NaN
all-images-CVIU11-pattern35-target122 14 NaN NaN
all-images-CVIU11-pattern35-target123 14 NaN NaN
all-images-CVIU11-pattern35-target124 14 NaN NaN
all-images-CVIU11-pattern35-target125 14 NaN NaN
all-images-CVIU11-pattern35-target126 14 97421 NaN
all-images-CVIU11-pattern35-target127 14 NaN NaN
all-images-CVIU11-pattern35-target128 14 NaN NaN
all-images-CVIU11-pattern35-target129 14 NaN NaN
all-images-CVIU11-pattern35-target13 14 NaN NaN
all-images-CVIU11-pattern35-target130 14 NaN NaN
all-images-CVIU11-pattern35-target131 14 NaN NaN
all-images-CVIU11-pattern35-target132 14 NaN NaN
all-images-CVIU11-pattern35-target133 14 NaN NaN
all-images-CVIU11-pattern35-target134 14 NaN NaN
all-images-CVIU11-pattern35-target135 14 NaN NaN
all-images-CVIU11-pattern35-target136 14 NaN NaN
all-images-CVIU11-pattern35-target137 14 NaN NaN
all-images-CVIU11-pattern35-target138 14 NaN NaN
all-images-CVIU11-pattern35-target139 14 NaN NaN
all-images-CVIU11-pattern35-target14 14 NaN NaN
all-images-CVIU11-pattern35-target140 14 NaN NaN
all-images-CVIU11-pattern35-target141 14 96045 NaN
all-images-CVIU11-pattern35-target142 14 NaN NaN
all-images-CVIU11-pattern35-target143 14 NaN NaN
all-images-CVIU11-pattern35-target144 14 NaN NaN
all-images-CVIU11-pattern35-target145 14 NaN NaN
all-images-CVIU11-pattern35-target146 14 NaN NaN
all-images-CVIU11-pattern35-target15 14 NaN NaN
all-images-CVIU11-pattern35-target16 14 NaN NaN
all-images-CVIU11-pattern35-target17 14 NaN NaN
all-images-CVIU11-pattern35-target18 14 NaN NaN
all-images-CVIU11-pattern35-target19 14 NaN NaN
all-images-CVIU11-pattern35-target2 14 NaN NaN
all-images-CVIU11-pattern35-target20 14 NaN NaN
all-images-CVIU11-pattern35-target21 14 NaN NaN
all-images-CVIU11-pattern35-target22 14 NaN NaN
all-images-CVIU11-pattern35-target23 14 NaN NaN
all-images-CVIU11-pattern35-target24 14 NaN NaN
all-images-CVIU11-pattern35-target25 14 NaN NaN
all-images-CVIU11-pattern35-target26 14 NaN NaN
all-images-CVIU11-pattern35-target27 14 NaN NaN
all-images-CVIU11-pattern35-target28 14 NaN NaN
all-images-CVIU11-pattern35-target29 14 NaN NaN
all-images-CVIU11-pattern35-target3 14 NaN NaN
all-images-CVIU11-pattern35-target30 14 NaN NaN
all-images-CVIU11-pattern35-target31 14 NaN NaN
all-images-CVIU11-pattern35-target32 14 NaN NaN
all-images-CVIU11-pattern35-target33 14 NaN NaN
all-images-CVIU11-pattern35-target34 14 NaN NaN
all-images-CVIU11-pattern35-target35 14 NaN NaN
all-images-CVIU11-pattern35-target36 14 NaN NaN
all-images-CVIU11-pattern35-target37 14 NaN NaN
all-images-CVIU11-pattern35-target38 14 NaN NaN
all-images-CVIU11-pattern35-target39 14 NaN NaN
all-images-CVIU11-pattern35-target4 14 NaN NaN
all-images-CVIU11-pattern35-target40 14 NaN NaN
all-images-CVIU11-pattern35-target41 14 NaN NaN
all-images-CVIU11-pattern35-target42 14 NaN NaN
all-images-CVIU11-pattern35-target43 14 NaN NaN
all-images-CVIU11-pattern35-target44 14 NaN NaN
all-images-CVIU11-pattern35-target45 14 NaN NaN
all-images-CVIU11-pattern35-target46 14 NaN NaN
all-images-CVIU11-pattern35-target47 14 NaN NaN
all-images-CVIU11-pattern35-target48 14 62064 NaN
all-images-CVIU11-pattern35-target49 14 NaN NaN
all-images-CVIU11-pattern35-target5 14 NaN NaN
all-images-CVIU11-pattern35-target50 14 NaN NaN
all-images-CVIU11-pattern35-target51 14 NaN NaN
all-images-CVIU11-pattern35-target52 14 NaN NaN
all-images-CVIU11-pattern35-target53 14 NaN NaN
all-images-CVIU11-pattern35-target54 14 NaN NaN
all-images-CVIU11-pattern35-target55 14 NaN NaN
all-images-CVIU11-pattern35-target56 14 NaN NaN
all-images-CVIU11-pattern35-target57 14 NaN NaN
all-images-CVIU11-pattern35-target58 14 NaN NaN
all-images-CVIU11-pattern35-target59 14 NaN NaN
all-images-CVIU11-pattern35-target6 14 NaN NaN
all-images-CVIU11-pattern35-target60 14 NaN NaN
all-images-CVIU11-pattern35-target61 14 NaN NaN
all-images-CVIU11-pattern35-target62 14 NaN NaN
all-images-CVIU11-pattern35-target63 14 NaN NaN
all-images-CVIU11-pattern35-target64 14 NaN NaN
all-images-CVIU11-pattern35-target65 14 NaN NaN
all-images-CVIU11-pattern35-target66 14 NaN NaN
all-images-CVIU11-pattern35-target67 14 NaN NaN
all-images-CVIU11-pattern35-target68 14 NaN NaN
all-images-CVIU11-pattern35-target69 14 NaN NaN
all-images-CVIU11-pattern35-target7 14 NaN NaN
all-images-CVIU11-pattern35-target70 14 NaN NaN
all-images-CVIU11-pattern35-target71 14 NaN NaN
all-images-CVIU11-pattern35-target72 14 NaN NaN
all-images-CVIU11-pattern35-target73 14 NaN NaN
all-images-CVIU11-pattern35-target74 14 NaN NaN
all-images-CVIU11-pattern35-target75 14 NaN NaN
all-images-CVIU11-pattern35-target76 14 NaN NaN
all-images-CVIU11-pattern35-target77 14 NaN NaN
all-images-CVIU11-pattern35-target78 14 NaN NaN
all-images-CVIU11-pattern35-target79 14 NaN NaN
all-images-CVIU11-pattern35-target8 14 NaN NaN
all-images-CVIU11-pattern35-target80 14 NaN NaN
all-images-CVIU11-pattern35-target81 14 NaN NaN
all-images-CVIU11-pattern35-target82 14 NaN NaN
all-images-CVIU11-pattern35-target83 14 NaN NaN
all-images-CVIU11-pattern35-target84 14 9 15
all-images-CVIU11-pattern35-target85 14 NaN NaN
all-images-CVIU11-pattern35-target86 14 NaN NaN
all-images-CVIU11-pattern35-target87 14 NaN NaN
all-images-CVIU11-pattern35-target88 14 NaN NaN
all-images-CVIU11-pattern35-target89 14 NaN NaN
all-images-CVIU11-pattern35-target9 14 NaN NaN
all-images-CVIU11-pattern35-target90 14 NaN NaN
all-images-CVIU11-pattern35-target91 14 NaN NaN
all-images-CVIU11-pattern35-target92 14 NaN NaN
all-images-CVIU11-pattern35-target93 14 NaN NaN
all-images-CVIU11-pattern35-target94 14 NaN NaN
all-images-CVIU11-pattern35-target95 14 NaN NaN
all-images-CVIU11-pattern35-target96 14 NaN NaN
all-images-CVIU11-pattern35-target97 14 NaN NaN
all-images-CVIU11-pattern35-target98 14 NaN NaN
all-images-CVIU11-pattern35-target99 14 NaN NaN
all-images-CVIU11-pattern36-target1 14 NaN NaN
all-images-CVIU11-pattern36-target10 14 NaN NaN
all-images-CVIU11-pattern36-target100 14 NaN NaN
all-images-CVIU11-pattern36-target101 14 NaN NaN
all-images-CVIU11-pattern36-target102 14 NaN NaN
all-images-CVIU11-pattern36-target103 14 NaN NaN
all-images-CVIU11-pattern36-target104 14 NaN NaN
all-images-CVIU11-pattern36-target105 14 NaN NaN
all-images-CVIU11-pattern36-target106 14 NaN NaN
all-images-CVIU11-pattern36-target107 14 NaN NaN
